lvl_1  k2 k1 k0
H: 0.27299 0.1857143 2.1768666 -175.3157035
H: 0.27399 0.1857143 2.1768551 -175.3157004
H: 0.27499 0.1785714 2.1807536 -175.3162323
H: 0.27599 0.1714286 2.1846606 -175.3167666
H: 0.27699 0.1785714 2.1807393 -175.3162284
H: 0.27799 0.1714286 2.1846749 -175.3167705
H: 0.27899 0.1642857 2.1886190 -175.3173150
H: 0.27999 0.1642857 2.1886304 -175.3173181
H: 0.28099 0.1857143 2.1766951 -175.3156562
H: 0.28199 0.1714286 2.1846634 -175.3167673
H: 0.28299 0.1571429 2.1926889 -175.3178945
H: 0.28399 0.1714286 2.1846577 -175.3167657
H: 0.28499 0.1714286 2.1846349 -175.3167593
H: 0.28599 0.1571429 2.1927460 -175.3179106
H: 0.28699 0.1428571 2.2008743 -175.3190668
H: 0.28799 0.1571429 2.1927174 -175.3179024
H: 0.28899 0.1571428 2.1927231 -175.3179041
H: 0.28999 0.1642857 2.1886047 -175.3173104
H: 0.29099 0.1500000 2.1968530 -175.3185010
H: 0.29199 0.1500000 2.1968530 -175.3185010
H: 0.29299 0.1642857 2.1885590 -175.3172972
H: 0.29399 0.1571429 2.1927117 -175.3179008
H: 0.29499 0.1428571 2.2010686 -175.3191229
H: 0.29599 0.1357143 2.2052727 -175.3197415
H: 0.29699 0.1500000 2.1968530 -175.3185009
H: 0.29799 0.1357143 2.2052899 -175.3197466
H: 0.29899 0.1428571 2.2010657 -175.3191221
H: 0.29999 0.1428571 2.2010600 -175.3191204
H: 0.30099 0.1428572 2.2010543 -175.3191187
H: 0.30199 0.1357143 2.2053441 -175.3197628
H: 0.30299 0.1500000 2.1967530 -175.3184711
H: 0.30399 0.1357143 2.2053613 -175.3197679
H: 0.30499 0.1285714 2.2096883 -175.3204232
H: 0.30599 0.1357143 2.2053584 -175.3197670
H: 0.30699 0.1357143 2.2053470 -175.3197636
H: 0.30799 0.1285714 2.2097169 -175.3204319
H: 0.30899 0.1357143 2.2053441 -175.3197627
H: 0.30999 0.1357143 2.2053327 -175.3197592
H: 0.31099 0.1142857 2.2185537 -175.3217984
H: 0.31199 0.1285714 2.2097283 -175.3204354
H: 0.31299 0.1285714 2.2097111 -175.3204301
H: 0.31399 0.1357143 2.2052670 -175.3197388
H: 0.31499 0.1142857 2.2186594 -175.3218313
H: 0.31599 0.1214286 2.2141753 -175.3211276
H: 0.31699 0.1214286 2.2141924 -175.3211329
H: 0.31799 0.1357143 2.2051613 -175.3197056
H: 0.31899 0.1142857 2.2187251 -175.3218520
H: 0.31999 0.1142857 2.2187366 -175.3218557
H: 0.32099 0.1214286 2.2141810 -175.3211293
H: 0.32199 0.1142857 2.2187394 -175.3218566
H: 0.32299 0.1142857 2.2187509 -175.3218602
H: 0.32399 0.1214286 2.2141524 -175.3211201
H: 0.32499 0.1142857 2.2187537 -175.3218611
H: 0.32599 0.1000000 2.2280020 -175.3233579
H: 0.32699 0.1142857 2.2187366 -175.3218556
H: 0.32799 0.1214286 2.2140810 -175.3210970
H: 0.32899 0.1142857 2.2187394 -175.3218565
H: 0.32999 0.1000000 2.2281020 -175.3233905
H: 0.33099 0.1142857 2.2187223 -175.3218509
H: 0.33199 0.1071429 2.2234179 -175.3226226
H: 0.33299 0.1071429 2.2234236 -175.3226245
H: 0.33399 0.1071429 2.2234293 -175.3226264
H: 0.33499 0.1142857 2.2186680 -175.3218329
H: 0.33599 0.1000000 2.2282020 -175.3234236
H: 0.33699 0.1000000 2.2282020 -175.3234236
H: 0.33799 0.1000000 2.2282020 -175.3234236
H: 0.33899 0.1000000 2.2282020 -175.3234236
H: 0.33999 0.1000000 2.2282020 -175.3234236
H: 0.34099 0.1000000 2.2282020 -175.3234236
H: 0.34199 0.1000000 2.2282020 -175.3234236
H: 0.34299 0.1000000 2.2282020 -175.3234236
H: 0.34399 0.0857143 2.2379531 -175.3250876
H: 0.34499 0.0928572 2.2330718 -175.3242537
H: 0.34599 0.1071429 2.2232579 -175.3225682
H: 0.34699 0.1142857 2.2183251 -175.3217166
H: 0.34799 0.0857143 2.2380674 -175.3251269
H: 0.34899 0.0928572 2.2331290 -175.3242733
H: 0.34999 0.0928571 2.2331233 -175.3242714
H: 0.35099 0.0928571 2.2331176 -175.3242694
H: 0.35199 0.0857143 2.2381217 -175.3251458
H: 0.35299 0.0857143 2.2381103 -175.3251418
H: 0.35399 0.0928571 2.2331004 -175.3242634
H: 0.35499 0.0928571 2.2330947 -175.3242613
H: 0.35599 0.0928571 2.2330890 -175.3242593
H: 0.35699 0.0857143 2.2381646 -175.3251610
H: 0.35799 0.1000000 2.2280020 -175.3233536
H: 0.35899 0.0857143 2.2381817 -175.3251671
H: 0.35999 0.0785714 2.2432944 -175.3260820
H: 0.36099 0.0857143 2.2381788 -175.3251660
H: 0.36199 0.0857143 2.2381674 -175.3251619
H: 0.36299 0.0785714 2.2433230 -175.3260922
H: 0.36399 0.0857143 2.2381646 -175.3251609
H: 0.36499 0.0857143 2.2381531 -175.3251568
H: 0.36599 0.0785714 2.2433516 -175.3261026
H: 0.36699 0.0857143 2.2381503 -175.3251557
H: 0.36799 0.0857143 2.2381389 -175.3251515
H: 0.36899 0.0785714 2.2433801 -175.3261130
H: 0.36999 0.0714286 2.2486300 -175.3270777
H: 0.37099 0.0785714 2.2433659 -175.3261078
H: 0.37199 0.0857143 2.2380931 -175.3251347
H: 0.37299 0.0857143 2.2380817 -175.3251305
H: 0.37399 0.0785714 2.2433944 -175.3261184
H: 0.37499 0.0714286 2.2487157 -175.3271094
H: 0.37599 0.0785714 2.2433801 -175.3261130
H: 0.37699 0.0714286 2.2487300 -175.3271148
H: 0.37799 0.0785714 2.2433659 -175.3261077
H: 0.37899 0.0714286 2.2487443 -175.3271201
H: 0.37999 0.0785714 2.2433516 -175.3261023
H: 0.38099 0.0714286 2.2487586 -175.3271255
H: 0.38199 0.0642857 2.2541741 -175.3281520
H: 0.38299 0.0642857 2.2541856 -175.3281564
H: 0.38399 0.0857143 2.2378360 -175.3250378
H: 0.38499 0.0857143 2.2378246 -175.3250334
H: 0.38599 0.0642857 2.2542599 -175.3281848
H: 0.38699 0.0642857 2.2542713 -175.3281892
H: 0.38799 0.0714286 2.2487586 -175.3271255
H: 0.38899 0.0785714 2.2432373 -175.3260586
H: 0.38999 0.0714286 2.2487729 -175.3271311
H: 0.39099 0.0642857 2.2543170 -175.3282069
H: 0.39199 0.0642857 2.2543284 -175.3282113
H: 0.39299 0.0714286 2.2487443 -175.3271199
H: 0.39399 0.0642857 2.2543313 -175.3282124
H: 0.39499 0.0500000 2.2655510 -175.3304153
H: 0.39599 0.0642857 2.2543141 -175.3282057
H: 0.39699 0.0857143 2.2374074 -175.3248709
H: 0.39799 0.0714286 2.2486900 -175.3270986
H: 0.39899 0.0571429 2.2600297 -175.3293489
H: 0.39999 0.0571429 2.2600354 -175.3293512
H: 0.40099 0.0785714 2.2429516 -175.3259462

lvl_13  k2 k1 k0
H: -0.39701 0.0785714 -2.2429484 -175.3259449
H: -0.39601 0.0714286 -2.2486414 -175.3270793
H: -0.39501 0.0642857 -2.2543259 -175.3282102
H: -0.39401 0.0500000 -2.2656490 -175.3304540
H: -0.39301 0.0500000 -2.2656490 -175.3304540
H: -0.39201 0.0642857 -2.2543716 -175.3282283
H: -0.39101 0.0857143 -2.2375069 -175.3249101
H: -0.39001 0.0857143 -2.2375183 -175.3249146
H: -0.38901 0.0642857 -2.2542973 -175.3281992
H: -0.38801 0.0500000 -2.2654490 -175.3303755
H: -0.38701 0.0642857 -2.2543144 -175.3282058
H: -0.38601 0.0714286 -2.2487700 -175.3271299
H: -0.38501 0.0785714 -2.2432341 -175.3260573
H: -0.38401 0.0714286 -2.2487557 -175.3271244
H: -0.38301 0.0642857 -2.2542687 -175.3281882
H: -0.38201 0.0642857 -2.2542573 -175.3281838
H: -0.38101 0.0714286 -2.2487843 -175.3271354
H: -0.38001 0.0785714 -2.2433199 -175.3260903
H: -0.37901 0.0714286 -2.2487700 -175.3271299
H: -0.37801 0.0785714 -2.2433341 -175.3260957
H: -0.37701 0.0714286 -2.2487557 -175.3271245
H: -0.37601 0.0785714 -2.2433484 -175.3261012
H: -0.37501 0.0714286 -2.2487414 -175.3271191
H: -0.37401 0.0785714 -2.2433627 -175.3261065
H: -0.37301 0.0714286 -2.2487271 -175.3271137
H: -0.37201 0.0785714 -2.2433770 -175.3261119
H: -0.37101 0.0857143 -2.2380354 -175.3251133
H: -0.37001 0.0857143 -2.2380468 -175.3251175
H: -0.36901 0.0642857 -2.2539687 -175.3280751
H: -0.36801 0.0642857 -2.2539573 -175.3280708
H: -0.36701 0.0857143 -2.2381211 -175.3251451
H: -0.36601 0.0857143 -2.2381326 -175.3251493
H: -0.36501 0.0785714 -2.2433770 -175.3261119
H: -0.36401 0.0857143 -2.2381354 -175.3251503
H: -0.36301 0.0857143 -2.2381469 -175.3251545
H: -0.36201 0.0785714 -2.2433484 -175.3261015
H: -0.36101 0.0857143 -2.2381497 -175.3251555
H: -0.36001 0.0857143 -2.2381611 -175.3251597
H: -0.35901 0.0785714 -2.2433199 -175.3260911
H: -0.35801 0.0857143 -2.2381640 -175.3251607
H: -0.35701 0.0857143 -2.2381754 -175.3251648
H: -0.35601 0.0785714 -2.2432913 -175.3260808
H: -0.35501 0.0857143 -2.2381783 -175.3251658
H: -0.35401 0.1000000 -2.2279980 -175.3233522
H: -0.35301 0.0857143 -2.2381611 -175.3251597
H: -0.35201 0.0785714 -2.2432199 -175.3260554
H: -0.35101 0.1000000 -2.2280580 -175.3233735
H: -0.35001 0.0928571 -2.2331167 -175.3242691
H: -0.34901 0.0857143 -2.2381269 -175.3251476
H: -0.34801 0.0928571 -2.2331082 -175.3242661
H: -0.34701 0.1000000 -2.2281380 -175.3234015
H: -0.34601 0.0928571 -2.2330996 -175.3242631
H: -0.34501 0.0928572 -2.2331053 -175.3242651
H: -0.34401 0.0928571 -2.2331110 -175.3242671
H: -0.34301 0.0857143 -2.2380354 -175.3251158
H: -0.34201 0.1000000 -2.2281980 -175.3234223
H: -0.34101 0.1000000 -2.2281980 -175.3234223
H: -0.34001 0.1000000 -2.2281980 -175.3234223
H: -0.33901 0.1000000 -2.2281980 -175.3234223
H: -0.33801 0.1000000 -2.2281980 -175.3234223
H: -0.33701 0.1000000 -2.2281980 -175.3234223
H: -0.33601 0.1000000 -2.2281980 -175.3234223
H: -0.33501 0.1000000 -2.2281980 -175.3234223
H: -0.33401 0.1000000 -2.2281980 -175.3234223
H: -0.33301 0.1000000 -2.2281980 -175.3234223
H: -0.33201 0.1000000 -2.2281980 -175.3234223
H: -0.33101 0.1142857 -2.2186634 -175.3218314
H: -0.33001 0.1071429 -2.2234250 -175.3226249
H: -0.32901 0.1071429 -2.2234193 -175.3226230
H: -0.32801 0.1071429 -2.2234136 -175.3226212
H: -0.32701 0.1142857 -2.2187177 -175.3218494
H: -0.32601 0.1000000 -2.2280980 -175.3233892
H: -0.32501 0.1142857 -2.2187349 -175.3218550
H: -0.32401 0.1071429 -2.2234107 -175.3226202
H: -0.32301 0.1071429 -2.2234050 -175.3226184
H: -0.32201 0.1214286 -2.2141219 -175.3211103
H: -0.32101 0.1214286 -2.2141447 -175.3211177
H: -0.32001 0.1071429 -2.2233479 -175.3225999
H: -0.31901 0.1071429 -2.2233421 -175.3225980
H: -0.31801 0.1285714 -2.2096117 -175.3203986
H: -0.31701 0.1214286 -2.2141761 -175.3211278
H: -0.31601 0.1285714 -2.2096260 -175.3204032
H: -0.31501 0.1071429 -2.2232393 -175.3225652
H: -0.31401 0.1214286 -2.2141847 -175.3211305
H: -0.31301 0.1142857 -2.2186977 -175.3218433
H: -0.31201 0.1357143 -2.2052187 -175.3197237
H: -0.31101 0.1142857 -2.2186549 -175.3218299
H: -0.31001 0.1357143 -2.2052616 -175.3197371
H: -0.30901 0.1142857 -2.2186120 -175.3218165
H: -0.30801 0.1357143 -2.2053044 -175.3197505
H: -0.30701 0.1285714 -2.2097203 -175.3204329
H: -0.30601 0.1285714 -2.2097374 -175.3204382
H: -0.30501 0.1285714 -2.2097146 -175.3204312
H: -0.30401 0.1428571 -2.2009686 -175.3190926
H: -0.30301 0.1285714 -2.2097089 -175.3204295
H: -0.30201 0.1285714 -2.2096860 -175.3204225
H: -0.30101 0.1428571 -2.2010257 -175.3191100
H: -0.30001 0.1285714 -2.2096803 -175.3204208
H: -0.29901 0.1285714 -2.2096574 -175.3204139
H: -0.29801 0.1428571 -2.2010829 -175.3191272
H: -0.29701 0.1571429 -2.1925254 -175.3178457
H: -0.29601 0.1428572 -2.2010543 -175.3191187
H: -0.29501 0.1428571 -2.2010600 -175.3191204
H: -0.29401 0.1357143 -2.2052844 -175.3197450
H: -0.29301 0.1500000 -2.1968470 -175.3184992
H: -0.29201 0.1357143 -2.2052673 -175.3197399
H: -0.29101 0.1428571 -2.2010629 -175.3191212
H: -0.29001 0.1571429 -2.1927054 -175.3178989
H: -0.28901 0.1642857 -2.1885524 -175.3172953
H: -0.28801 0.1500000 -2.1968470 -175.3184993
H: -0.28701 0.1500000 -2.1968470 -175.3184993
H: -0.28601 0.1500000 -2.1968470 -175.3184993
H: -0.28501 0.1500000 -2.1968470 -175.3184993
H: -0.28401 0.1642857 -2.1886553 -175.3173250
H: -0.28301 0.1714286 -2.1845823 -175.3167443
H: -0.28201 0.1642857 -2.1886524 -175.3173241
H: -0.28101 0.1500000 -2.1967470 -175.3184708
H: -0.28001 0.1642857 -2.1886696 -175.3173290
H: -0.27901 0.1714286 -2.1846537 -175.3167646
H: -0.27801 0.1642857 -2.1886667 -175.3173282
H: -0.27701 0.1642857 -2.1886553 -175.3173250
H: -0.27601 0.1714286 -2.1846823 -175.3167725
H: -0.27501 0.1642857 -2.1886524 -175.3173242
H: -0.27401 0.1785714 -2.1807350 -175.3162272
H: -0.27301 0.1785714 -2.1807521 -175.3162319
H: -0.27201 0.1857143 -2.1768249 -175.3156921
H: -0.27101 0.1785714 -2.1807264 -175.3162249
H: -0.27001 0.1785714 -2.1807436 -175.3162296
H: -0.26901 0.1642857 -2.1884838 -175.3172780
H: -0.26801 0.1857143 -2.1768906 -175.3157100
H: -0.26701 0.2000000 -2.1691960 -175.3146739
H: -0.26601 0.1857143 -2.1768734 -175.3157054
H: -0.26501 0.1928571 -2.1730404 -175.3151912
H: -0.26401 0.1928571 -2.1730461 -175.3151927
H: -0.26301 0.1928571 -2.1730519 -175.3151942
H: -0.26201 0.1857143 -2.1768191 -175.3156909
H: -0.26101 0.2000000 -2.1692960 -175.3147005
H: -0.26001 0.2000000 -2.1692960 -175.3147005
H: -0.25901 0.2000000 -2.1692960 -175.3147005
H: -0.25801 0.2000000 -2.1692960 -175.3147005
H: -0.25701 0.2142857 -2.1618757 -175.3137369
H: -0.25601 0.2071429 -2.1655801 -175.3142172
H: -0.25501 0.2071429 -2.1655744 -175.3142158
H: -0.25401 0.2071429 -2.1655687 -175.3142143
H: -0.25301 0.2285714 -2.1546240 -175.3128168
H: -0.25201 0.2071428 -2.1655373 -175.3142063
H: -0.25101 0.2071429 -2.1655316 -175.3142048
H: -0.25001 0.2214286 -2.1583056 -175.3132911
H: -0.24901 0.2357143 -2.1511367 -175.3123917
H: -0.24801 0.2285714 -2.1547097 -175.3128385
H: -0.24701 0.2214286 -2.1582741 -175.3132832
H: -0.24601 0.2285714 -2.1547240 -175.3128421
H: -0.24501 0.2357143 -2.1511824 -175.3124031
H: -0.24401 0.2357143 -2.1511939 -175.3124059
H: -0.24301 0.2285714 -2.1546954 -175.3128351
H: -0.24201 0.2357143 -2.1511967 -175.3124066
H: -0.24101 0.2500000 -2.1442450 -175.3115609
H: -0.24001 0.2500000 -2.1442450 -175.3115609
H: -0.23901 0.2357143 -2.1511510 -175.3123956
H: -0.23801 0.2428571 -2.1477037 -175.3119796
H: -0.23701 0.2571429 -2.1408606 -175.3111601
H: -0.23601 0.2642857 -2.1374647 -175.3107565
H: -0.23501 0.2642857 -2.1374533 -175.3107538
H: -0.23401 0.2571429 -2.1408434 -175.3111561
H: -0.23301 0.2571429 -2.1408377 -175.3111547
H: -0.23201 0.2714286 -2.1341260 -175.3103664
H: -0.23101 0.2714286 -2.1341489 -175.3103718
H: -0.23001 0.2714286 -2.1341317 -175.3103678
H: -0.22901 0.2785714 -2.1308244 -175.3099849
H: -0.22801 0.2785714 -2.1308416 -175.3099889
H: -0.22701 0.2642857 -2.1373819 -175.3107374
H: -0.22601 0.2857143 -2.1275886 -175.3096185
H: -0.22501 0.3000000 -2.1210940 -175.3088804
H: -0.22401 0.3000000 -2.1210940 -175.3088804
H: -0.22301 0.3000000 -2.1210940 -175.3088804
H: -0.22201 0.2857143 -2.1275143 -175.3096017
H: -0.22101 0.2928571 -2.1243099 -175.3092424
H: -0.22001 0.3071428 -2.1179524 -175.3085351
H: -0.21901 0.3285714 -2.1084649 -175.3074849
H: -0.21801 0.3071429 -2.1179210 -175.3085281
H: -0.21701 0.3071429 -2.1179153 -175.3085269
H: -0.21601 0.3071429 -2.1179096 -175.3085256
H: -0.21501 0.3285714 -2.1085934 -175.3075131
H: -0.21401 0.3357143 -2.1054947 -175.3071770
H: -0.21301 0.3357143 -2.1055061 -175.3071795
H: -0.21201 0.3285714 -2.1085649 -175.3075069
H: -0.21101 0.3357143 -2.1055090 -175.3071801
H: -0.21001 0.3500000 -2.0994430 -175.3065362
H: -0.20901 0.3500000 -2.0994430 -175.3065362
H: -0.20801 0.3500000 -2.0994430 -175.3065362
H: -0.20701 0.3500000 -2.0994430 -175.3065362
H: -0.20601 0.3500000 -2.0994430 -175.3065362
H: -0.20501 0.3642857 -2.0935084 -175.3059199
H: -0.20401 0.3714286 -2.0905640 -175.3056164
H: -0.20301 0.3785714 -2.0876281 -175.3053148
H: -0.20201 0.3714286 -2.0905497 -175.3056135
H: -0.20101 0.3785714 -2.0876424 -175.3053177
H: -0.20001 0.3857143 -2.0847437 -175.3050236
H: -0.19901 0.4000000 -2.0789920 -175.3044447
H: -0.19801 0.4000000 -2.0789920 -175.3044447
H: -0.19701 0.4000000 -2.0789920 -175.3044447
H: -0.19601 0.4000000 -2.0789920 -175.3044447
H: -0.19501 0.4142857 -2.0733431 -175.3038863
H: -0.19401 0.4214286 -2.0705416 -175.3036116
H: -0.19301 0.4142857 -2.0733403 -175.3038857
H: -0.19201 0.4142857 -2.0733289 -175.3038835
H: -0.19101 0.4357143 -2.0650356 -175.3030811
H: -0.19001 0.4500000 -2.0595410 -175.3025528
H: -0.18901 0.4500000 -2.0595410 -175.3025528
H: -0.18801 0.4357143 -2.0649899 -175.3030724
H: -0.18701 0.4428571 -2.0622711 -175.3028137
H: -0.18601 0.4714286 -2.0514934 -175.3017973
H: -0.18501 0.4857143 -2.0461531 -175.3012982
H: -0.18401 0.4642857 -2.0541464 -175.3020436
H: -0.18301 0.4642857 -2.0541350 -175.3020415
H: -0.18201 0.4857143 -2.0462274 -175.3013120
H: -0.18101 0.5000000 -2.0409900 -175.3008320
H: -0.18001 0.5000000 -2.0409900 -175.3008320
H: -0.17901 0.5142857 -2.0357983 -175.3003603
H: -0.17801 0.5071429 -2.0383884 -175.3005951
H: -0.17701 0.5071429 -2.0383827 -175.3005941
H: -0.17601 0.5214286 -2.0332710 -175.3001369
H: -0.17501 0.5500000 -2.0231390 -175.2992386
H: -0.17401 0.5357143 -2.0281879 -175.2996847
H: -0.17301 0.5428571 -2.0256691 -175.2994627
H: -0.17201 0.5571429 -2.0206831 -175.2990276
H: -0.17101 0.5642857 -2.0182159 -175.2988146
H: -0.17001 0.5642857 -2.0182044 -175.2988126
H: -0.16901 0.5857143 -2.0108540 -175.2981823
H: -0.16801 0.5857143 -2.0108654 -175.2981843
H: -0.16701 0.5928571 -2.0084324 -175.2979771
H: -0.16601 0.6071428 -2.0036179 -175.2975715
H: -0.16501 0.6142857 -2.0012363 -175.2973729
H: -0.16401 0.6142857 -2.0012249 -175.2973710
H: -0.16301 0.6357143 -1.9941316 -175.2967841
H: -0.16201 0.6357143 -1.9941430 -175.2967859
H: -0.16101 0.6428571 -1.9917957 -175.2965931
H: -0.16001 0.6571429 -1.9871526 -175.2962158
H: -0.15901 0.6642857 -1.9848567 -175.2960314
H: -0.15801 0.6785714 -1.9802536 -175.2956606
H: -0.15701 0.6928571 -1.9757076 -175.2952990
H: -0.15601 0.6928571 -1.9757133 -175.2952999
H: -0.15501 0.7000000 -1.9734460 -175.2951200
H: -0.15401 0.7214286 -1.9667499 -175.2945969
H: -0.15301 0.7285714 -1.9645283 -175.2944241
H: -0.15201 0.7214286 -1.9667356 -175.2945947
H: -0.15101 0.7571428 -1.9557591 -175.2937513
H: -0.15001 0.7642857 -1.9535919 -175.2935869
H: -0.14901 0.7714286 -1.9514331 -175.2934238
H: -0.14801 0.7714286 -1.9514160 -175.2934213
H: -0.14701 0.8142857 -1.9386066 -175.2924642
H: -0.14601 0.8071429 -1.9407396 -175.2926234
H: -0.14501 0.8214286 -1.9365136 -175.2923109
H: -0.14401 0.8285714 -1.9344206 -175.2921576
H: -0.14301 0.8428571 -1.9302746 -175.2918568
H: -0.14201 0.8500000 -1.9281930 -175.2917051
H: -0.14101 0.8857143 -1.9179480 -175.2909704
H: -0.14001 0.9000000 -1.9138820 -175.2906811
H: -0.13901 0.8857143 -1.9179309 -175.2909680
H: -0.13801 0.9071429 -1.9118919 -175.2905426
H: -0.13701 0.9285714 -1.9059186 -175.2901263
H: -0.13601 0.9571428 -1.8980094 -175.2895790
H: -0.13501 0.9571429 -1.8980037 -175.2895782
H: -0.13401 0.9785714 -1.8921590 -175.2891797
H: -0.13301 0.9857143 -1.8902174 -175.2890478
H: -0.13201 1.0000000 -1.8863800 -175.2887901
H: -0.13101 1.0285714 -1.8787394 -175.2882793
H: -0.13001 1.0428571 -1.8749649 -175.2880300
H: -0.12901 1.0571429 -1.8712074 -175.2877829
H: -0.12801 1.0714286 -1.8674671 -175.2875381
H: -0.12701 1.1000000 -1.8600780 -175.2870604
H: -0.12601 1.1000000 -1.8600780 -175.2870604
H: -0.12501 1.1285714 -1.8527803 -175.2865944
H: -0.12401 1.1571429 -1.8455569 -175.2861379
H: -0.12301 1.1642857 -1.8437753 -175.2860268
H: -0.12201 1.1785714 -1.8402007 -175.2858032
H: -0.12101 1.2214286 -1.8296141 -175.2851495
H: -0.12001 1.2357143 -1.8261310 -175.2849372
H: -0.11901 1.2428571 -1.8243837 -175.2848304
H: -0.11801 1.2714286 -1.8174917 -175.2844148
H: -0.11701 1.3000000 -1.8106740 -175.2840081
H: -0.11601 1.3142857 -1.8072823 -175.2838068
H: -0.11501 1.3357143 -1.8022461 -175.2835109
H: -0.11401 1.3642857 -1.7955884 -175.2831231
H: -0.11301 1.4000000 -1.7873320 -175.2826460
H: -0.11201 1.4214286 -1.7824359 -175.2823663
H: -0.11101 1.4285714 -1.7808143 -175.2822743
H: -0.11001 1.4500000 -1.7759810 -175.2820018
H: -0.10901 1.5000000 -1.7648300 -175.2813801
H: -0.10801 1.5214286 -1.7601053 -175.2811197
H: -0.10701 1.5428571 -1.7554063 -175.2808621
H: -0.10601 1.5857143 -1.7460940 -175.2803563
H: -0.10501 1.6071429 -1.7415093 -175.2801111
H: -0.10401 1.6214286 -1.7384547 -175.2799478
H: -0.10301 1.6571429 -1.7309069 -175.2795491
H: -0.10201 1.7142857 -1.7189743 -175.2789262
H: -0.10101 1.7214286 -1.7175013 -175.2788503
H: -0.10001 1.7571429 -1.7101677 -175.2784738
H: -0.09901 1.7928571 -1.7029170 -175.2781059
H: -0.09801 1.8285714 -1.6957491 -175.2777463
H: -0.09701 1.8642857 -1.6886241 -175.2773909
H: -0.09601 1.9071429 -1.6801919 -175.2769762
H: -0.09501 1.9285714 -1.6760186 -175.2767730
H: -0.09401 1.9642857 -1.6691079 -175.2764388
H: -0.09301 2.0071428 -1.6609327 -175.2760490
H: -0.09201 2.0571429 -1.6514760 -175.2756019
H: -0.09101 2.0928571 -1.6447967 -175.2752896
H: -0.09001 2.1285714 -1.6382003 -175.2749851
H: -0.08901 2.1642857 -1.6316467 -175.2746845
H: -0.08801 2.2214286 -1.6213084 -175.2742169
H: -0.08701 2.2785714 -1.6110787 -175.2737592
H: -0.08601 2.3071429 -1.6060267 -175.2735359
H: -0.08501 2.3571429 -1.5972700 -175.2731525
H: -0.08401 2.3928571 -1.5910907 -175.2728853
H: -0.08301 2.4428571 -1.5825454 -175.2725202
H: -0.08201 2.5000000 -1.5728700 -175.2721107
H: -0.08101 2.5714286 -1.5609514 -175.2716136
H: -0.08001 2.6000000 -1.5562480 -175.2714201
H: -0.07901 2.6428571 -1.5492443 -175.2711340
H: -0.07801 2.7214286 -1.5365870 -175.2706243
H: -0.07701 2.7857143 -1.5263814 -175.2702193
H: -0.07601 2.8285714 -1.5196463 -175.2699548
H: -0.07501 2.8857143 -1.5107823 -175.2696111
H: -0.07401 2.9500000 -1.5009510 -175.2692353
H: -0.07301 3.0142857 -1.4912369 -175.2688684
H: -0.07201 3.0714286 -1.4827271 -175.2685516
H: -0.07101 3.1428571 -1.4722200 -175.2681653
H: -0.07001 3.2071429 -1.4628973 -175.2678274
H: -0.06901 3.2928572 -1.4506384 -175.2673891
H: -0.06801 3.3571429 -1.4415729 -175.2670696
H: -0.06701 3.4285714 -1.4316486 -175.2667249
H: -0.06601 3.4857143 -1.4238131 -175.2664564
H: -0.06501 3.5785714 -1.4112699 -175.2660329
H: -0.06401 3.6571429 -1.4008240 -175.2656858
H: -0.06301 3.7285714 -1.3914711 -175.2653797
H: -0.06201 3.8142857 -1.3803951 -175.2650220
H: -0.06101 3.9214286 -1.3667916 -175.2645903
H: -0.06001 4.0000000 -1.3569800 -175.2642841
H: -0.05901 4.0642857 -1.3490659 -175.2640406
H: -0.05801 4.1642857 -1.3369524 -175.2636738
H: -0.05701 4.2714286 -1.3242060 -175.2632949
H: -0.05601 4.3642857 -1.3133456 -175.2629774
H: -0.05501 4.4500000 -1.3034810 -175.2626937
H: -0.05401 4.5500000 -1.2921790 -175.2623744
H: -0.05301 4.6642857 -1.2794853 -175.2620221
H: -0.05201 4.7857143 -1.2662471 -175.2616614
H: -0.05101 4.8857143 -1.2555566 -175.2613758
H: -0.05001 4.9928571 -1.2442930 -175.2610799
H: -0.04901 5.0928571 -1.2339967 -175.2608150
H: -0.04801 5.2214286 -1.2210027 -175.2604868
H: -0.04701 5.3428571 -1.2089731 -175.2601890
H: -0.04601 5.4785714 -1.1958176 -175.2598703
H: -0.04501 5.5857143 -1.1856311 -175.2596283
H: -0.04401 5.7142857 -1.1736714 -175.2593503
H: -0.04301 5.8500000 -1.1613130 -175.2590691
